27	tip kraškega površja, kjer je prevladujoča oblika vrtače, imenujemo [E11] vrtačasti kras [E12] in je prevladujoč [E21] tip kraškega površja [E22] v zmernotoplem pasu in tudi na dinarskem krasu.	13	entity	origin	1
28	[E11] glaciokras [E12] je [E21] geomorfni sistem [E22], ki združuje kraške oblike in hidrologijo s podedovanimi ledeniškimi oblikami; je rezultat delovanja poledenitve na kraški geomorfni sistem.	9	cause	effect	1
29	[E11] fluviokras [E12] je [E21] geomorfni sistem [E22], v katerem je kraško površje lokalno preoblikovano zaradi delovanja površinsko tekočih vod.	9	cause	effect	1
30	vrtače na dolomitu so vezane tudi na močno zakrasevanje apnencev v podlagi, zato sta te [E11] vrtače [E12] avtorja poimenovala [E21] reproducirane prelomno-porušne vrtače [E22].	10	effect	cause	2
33	predkraška poroznost je posledica tektonskega razvoja kamninskega masiva in litoloških značilnosti kamnine, imenuje se [E11] razpoklinska poroznost [E12], to je [E21] sekundarna poroznost [E22].	9	cause	effect	1
35	[E11] laminarni tok [E12] je [E21] tok [E22], ki ga tvorijo vzporedno tekoče plasti vode v inicialnih kanalih.	13	entity	origin	1
36	zgornji del te [E11] cone [E12] predstavlja tanka prst, ki jo imenujemo [E21] cone talnega prenikanja [E22].	14	origin	entity	2
37	[E11] meje območij [E12], od koder se stekajo vode proti različnim izvirom, imenujemo [E21] razvodnice [E22].	10	effect	cause	2
38	[E11] fluviokras [E12] je [E21] kras [E22], ki je posledica delovanja površinskih tokov in erozije ter denudacije. površinskih tokov	9	cause	effect	1
42	[E11] suhe doline [E12] so značilne [E21] oblike [E22] tako za normalni oziroma fluvialni relief, kot tudi za kraški relief.	13	entity	origin	1
43	roglič (1959) je [E11] fluviokras [E12] definiral kot [E21] površje [E22], kjer lahko delujeta tako kraški kot fluvialni geomorfni sistem.	9	cause	effect	1
44	[E11] fluviokraško površje [E12] je prehodna oblika [E21] kraškega reliefa [E22], kjer prevladuje odnašanje materiala s pobočij in akumuliranje materiala v kraških kotanjah.	9	cause	effect	1
45	[E11] kontaktni kras [E12] je [E21] tip površja [E22], kjer pritekajo vode iz fluvialnega geomorfnega sistema v kraškega (ali obratno) oz. je kras preoblikovan pod vplivom alogenih vodotokov.	9	cause	effect	1
46	[E11] vršaji [E12] na kontaktnem krasu so [E21] akumulacije [E22], ki jih na kraško matično podlago nanesejo občasni alogeni tokovi, kjer je proces akumulacije naplavine intenzivnejši od korozije, voda pa na robovih odteka v kras.	9	cause	effect	1
46	[E11] vršaji [E12] na kontaktnem krasu so [E21] akumulacije [E22], ki jih na kraško matično podlago nanesejo občasni alogeni tokovi, kjer je proces akumulacije naplavine intenzivnejši od korozije, voda pa na robovih odteka v kras.	13	entity	origin	1
47	najvišja [E11] plast zgornjega akvifuga [E12] je [E21] krovni akvifug [E22].	14	origin	entity	2
51	[E11] dolec [E12] je plitva dolinasta [E21] reliefna oblika [E22] na pobočju in brez površinskega vodnega pretakanja.	13	entity	origin	1
52	[E11] kopasti vrhovi [E12] so najpogostejši tip [E21] kraške vzpetine [E22], ponavadi se pojavljajo med različnimi depresijskimi oblikami.	13	entity	origin	1
53	[E11] fluviokras [E12] je [E21] tip kraškega površja [E22], ki je razrezano z rečnimi dolinami, večina njihovih začetnih delov pa je na krasu.	13	entity	origin	1
57	[E11] zatrepna dolina [E12] je značilna [E21] površinska oblika [E22] izvirnega kontaktnega krasa, ki nastane na območju izvirov, kjer vode pritekajo iz kraške kamnine.	9	cause	effect	1
57	[E11] zatrepna dolina [E12] je značilna [E21] površinska oblika [E22] izvirnega kontaktnega krasa, ki nastane na območju izvirov, kjer vode pritekajo iz kraške kamnine.	13	entity	origin	1
58	[E11] iztek [E12] je končni [E21] del zatrepne doline [E22].	13	entity	origin	1
60	[E11] ponorna dolina [E12] je [E21] depresijska oblika [E22], ki jo izoblikujejo ponikalnice v krasu, vendar je dominantna vloga vrezovanje potoka, zato je vidnih le malo kraških potez (predvsem kraški ponor in dobro prevodni kanali, ki so sposobni odvajati vso alogeno vodo).	9	cause	effect	1
63	[E11] erozijski jarki [E12] so stalna [E21] reliefna oblika [E22], pogosta na strmih pobočjih.	13	entity	origin	1
66	[E11] požiralnik [E12] je [E21] špranja [E22] ali brezno v skalnem koritu, ki požira vodo.	13	entity	origin	1
68	[E11] ponorni zatrepi [E12] so strmi ali navpični [E21] odseki [E22], ki so nastali z odmikom pobočja nad ponori.	9	cause	effect	1
69	[E11] kras [E12] je [E21] območje [E22], na katerem so se zaradi razpoklinske prepustnosti in topnosti kamnin razvile posebne površinske in podzemne reliefne oblike, ki so nastale kot posledica kemičnega in mehanskega delovanja vode v karbonatnih kamninah, v apnencu in dolomitu.	9	cause	effect	1
71	vodna gladina precej niha, zato [E11] pas med najvišjo in najnižjo piezometrično vodno gladino [E12] imenujemo [E21] epifreatična cona [E22].	14	origin	entity	2
74	[E11] uvala [E12] je kraška [E21] depresijska oblika [E22] na zemeljskem površju v obliki skledaste vdolbine.	13	entity	origin	1
75	[E11] škraplje [E12]: so manjša [E21] kraška oblika [E22], dolga od nekaj centimetrov do več decimetrov in metrov, izjedena v trdi kamnini (apnencu ali drugih karbonatnih kamninah), nastala zaradi kemičnega delovanja vode.	9	cause	effect	1
76	suha dolina: [E11] suha dolina [E12] (zakrasela dolina) je [E21] dolinasta oblika [E22] na krasu, brez stalnega površinskega vodnega toka.	13	entity	origin	1
77	suha dolina: suha dolina ([E11] zakrasela dolina [E12]) je [E21] dolinasta oblika [E22] na krasu, brez stalnega površinskega vodnega toka.	13	entity	origin	1
78	[E11] škraplje [E12] so [E21] kraške oblike [E22], ki nastanejo zaradi korozije vode na površju ali subkutano.	9	cause	effect	1
80	[E11] jame [E12] so [E21] podzemni kanali [E22], ki jih je naredila skozi kras tekoča voda.	9	cause	effect	1
82	[E11] litotamnijski apnenec [E12] je biogena [E21] kamnina [E22] kopučaste teksture.	9	cause	effect	1
83	[E11] litotamnijski apnenec [E12] je miocenska (badenijska) [E21] apnena usedlina [E22], nastala z biokemičnimi procesi.	9	cause	effect	1
85	[E11] sediment [E12], ki suspendira iz poplavnih vod, imenujemo [E21] poplavna ilovica [E22] ali glina.	10	effect	cause	2
86	[E11] sediment [E12], ki suspendira iz poplavnih vod, imenujemo poplavna ilovica ali [E21] glina [E22].	10	effect	cause	2
87	[E11] vzpetina [E12] je korozijski ostanek sredi korozijske uravnave, zato se [E21] hum [E22] imenuje tudi osamelec.	10	effect	cause	2
88	[E11] vzpetina [E12] je korozijski ostanek sredi korozijske uravnave, zato se hum imenuje tudi [E21] osamelec [E22].	10	effect	cause	2
91	[E11] rečni otok [E12] je [E21] del kopnega [E22] v reki.	13	entity	origin	1
93	[E11] vršaj [E12] je stožčasto [E21] nasutje [E22] ob izstopu iz ozkih gorskih grap v široko glavno ravnino.	13	entity	origin	1
94	[E11] grapa [E12] je [E21] dolina [E22] na pobočju, s precejšnjim strmcem in prečnim profilom v obliki črke v. voda po njej teče le v majhnih količinah in le občasno, ob nalivih lahko v njih nastanejo siloviti hudourniki.	13	entity	origin	1
95	[E11] rečna struga [E12] je [E21] reliefna oblika [E22], ki nastane z neposrednim delovanjem tekoče vode.	9	cause	effect	1
96	[E11] kraški izvir [E12] je naravni [E21] iztok [E22] kraške vode na površje.	9	cause	effect	1
101	[E11] škavnice [E12] so [E21] korozijske vdolbine [E22] z ravnim dnom, velike od nekaj cm2 do nekaj m2. vdolbine	9	cause	effect	1
102	[E11] škraplje [E12] so [E21] korozijske razjede [E22], ki nastajajo s korozijo vode bodisi na površju ali subkutano.	9	cause	effect	1
102	[E11] škraplje [E12] so [E21] korozijske razjede [E22], ki nastajajo s korozijo vode bodisi na površju ali subkutano.	13	entity	origin	1
103	[E11] žlebiči [E12] so polkrožne [E21] izjedenine [E22], ki nastanejo po strmcu kamninskega bloka navzdol.	9	cause	effect	1
105	[E11] preperevanje kamnine [E12] je naravni [E21] proces [E22], ki kamnino v času razkroji na delce, iz katerih je sestavljena.	9	cause	effect	1
105	[E11] preperevanje kamnine [E12] je naravni [E21] proces [E22], ki kamnino v času razkroji na delce, iz katerih je sestavljena.	9	cause	effect	1
106	[E11] pogozdovanje [E12] je načrtno [E21] sajenje [E22] mladik gozdnega drevja na določenem zemljišču zaradi gojitve ali obnove, pomlajevanja gozdov, ogozdovanje pa spreminjanje kmetijskih zemljišč, to je njiv, travnikov, sadovnjakov, vinogradov in pašnikov v gozd oziroma njihovo zaraščanje z gozdovi.	13	entity	origin	1
106	[E11] pogozdovanje [E12] je načrtno [E21] sajenje [E22] mladik gozdnega drevja na določenem zemljišču zaradi gojitve ali obnove, pomlajevanja gozdov, ogozdovanje pa spreminjanje kmetijskih zemljišč, to je njiv, travnikov, sadovnjakov, vinogradov in pašnikov v gozd oziroma njihovo zaraščanje z gozdovi.	9	cause	effect	1
108	najpomembnejši [E11] proces preoblikovanja kraškega površja [E12] je raztapljanje oziroma kemično preperevanje in [E21] odnašanje mase [E22] v raztopini v podzemlje.	14	origin	entity	2
109	najpomembnejši [E11] proces preoblikovanja kraškega površja [E12] je raztapljanje oziroma [E21] kemično preperevanje [E22] in odnašanje mase v raztopini v podzemlje.	14	origin	entity	2
110	najpomembnejši [E11] proces preoblikovanja kraškega površja [E12] je [E21] raztapljanje [E22] oziroma kemično preperevanje in odnašanje mase v raztopini v podzemlje.	14	origin	entity	2
111	večje kamnito, [E11] gruščnato površje [E12] iz razpadlega kamenja, značilno za polgoli in goli kras, imenujemo [E21] griža [E22].	14	origin	entity	2
113	osnovni mehanizem nastanka udornic je [E11] rušenje jamskih stropov [E12] do površja oziroma [E21] udor [E22].	10	effect	cause	2
115	[E11] sufozija [E12] je proces [E21] spiranja [E22] drobnega materiala krovnine v kraške kanale.	13	entity	origin	1
117	pomemben [E11] proces [E12] na krasu je [E21] raztapljanje [E22], saj ima pomembnejšo vlogo kot v drugih geomorfnih sistemih.	14	origin	entity	2
119	[E11] kopasti vrhovi [E12] so višji deli kraškega reliefa in so najpogostejši tip [E21] kraške vzpetine [E22].	13	entity	origin	1
121	[E11] osamelce [E12] na kraških poljih, ki so redki, a zelo značilni za kras, imenujemo [E21] humi [E22].	14	origin	entity	2
122	[E11] hum [E12] je [E21] osamljeni grič [E22] sredi ravnega dna kraškega polja.	13	entity	origin	1
123	[E11] humi [E12] so [E21] ostanki korozijsko znižanega površja [E22], saj je kamnina v tem delu zaradi različnih vzrokov bolj odporna na raztapljanje.	9	cause	effect	1
124	[E11] kontaktni kras [E12] je [E21] območje [E22] prepletanja procesov fluvialnega in kraškega geomorfnega sistema na stiku kraških in nekraških kamnin.	13	entity	origin	1
125	[E11] kraška območja [E12], ki so vezana na poledenela območja ali pa se nahajajo na območjih, ki so bila ledeniško preoblikovana, imenujemo [E21] glaciokraška območja [E22].	14	origin	entity	2
127	[E11] večje kotanje [E12] v območjih poledenitve, ki najverjetneje nastanejo s točkastim odtekanjem podledeniških tokov v njihovih dneh, imenujemo [E21] konte [E22].	10	effect	cause	2
127	[E11] večje kotanje [E12] v območjih poledenitve, ki najverjetneje nastanejo s točkastim odtekanjem podledeniških tokov v njihovih dneh, imenujemo [E21] konte [E22].	14	origin	entity	2
130	[E11] karbonatni prag [E12] je [E21] globina [E22] v oceanih, do katere se karbonati še odlagajo oziroma kjer je dinamika odlaganja večja od dinamike raztapljanja karbonatov.	13	entity	origin	1
131	[E11] dolomit [E12] je [E21] sedimentna karbonatna kamnina [E22], ki jo sestavljata minerala dolomit (več kot 50 utežnih odstotkov) in kalcit.	9	cause	effect	1
132	[E11] evaporiti [E12] so [E21] sedimentne kamnine [E22], ki so prisotne pod približno 25 odstotki celinskega površja, vendar na površini izdanjajo v manjši meri kakor karbonati.	13	entity	origin	1
133	[E11] evaporiti [E12] so [E21] sedimentne kamnine [E22], ki so nastale z izločanjem mineralov iz prenasičene solne raztopine zaradi popolne ali le delne evaporacije vode.	9	cause	effect	1
136	[E11] marmor [E12] je [E21] metamorfna kamnina [E22], ki nastane z metamorfozo apnencev in dolomitov pri povišanih tlakih in temperaturi.	9	cause	effect	1
137	[E11] razpoke [E12] so [E21] presledki v kamnini [E22], ki nastanejo zaradi delovanja napetosti.	9	cause	effect	1
137	[E11] razpoke [E12] so [E21] presledki v kamnini [E22], ki nastanejo zaradi delovanja napetosti.	13	entity	origin	1
138	[E11] sadra [E12] je pogost [E21] mineral [E22] na zemljinem površju, predvsem v sušnejših klimatskih okoljih.	13	entity	origin	1
142	[E11] merokras [E12] je [E21] nepopolni kras [E22], ki se deli na podtipe: kras v kredi v južni angliji in severni franciji, moravski kras, kras v belgiji itd. nekatere novejše tipologije po analogiji delijo kras na nižji in valovit srednjeevropski ter bolje razvit sredozemski kras.	13	entity	origin	1
144	nastanek tega [E11] površja [E12], ki ga imenujemo [E21] termokras [E22], ni vezan na kraške procese, ampak je rezultat neenakomernega taljenja permafrosta poleti in zmrzovanja pozimi.	10	effect	cause	2
149	zgornji del vadozne cone predstavlja [E11] tanka prst [E12], ki jo imenujemo [E21] cona talnega prenikanja [E22].	14	origin	entity	2
150	najnižja [E11] cona [E12] kraškega vodonosnika je nasičena ali freatična cona, ki jo literatura imenuje tudi [E21] prežeta cona [E22].	14	origin	entity	2
151	najnižja [E11] cona [E12] kraškega vodonosnika je nasičena ali [E21] freatična cona [E22], ki jo literatura imenuje tudi prežeta cona.	14	origin	entity	2
152	najnižja [E11] cona [E12] kraškega vodonosnika je [E21] nasičena [E22] ali freatična cona, ki jo literatura imenuje tudi prežeta cona.	14	origin	entity	2
155	[E11] dele krasa [E12], kjer na površju delujeta tako kraški kot fluvialni geomorfni sistem, roglić (1959) imenuje [E21] fluviokras [E22]. na površju	14	origin	entity	2
160	najpogostejše [E11] oblike [E12] na jamskih stenah so [E21] fasete [E22].	14	origin	entity	2
161	[E11] območja [E12] na stiku kraških in nekraških kamnin, kjer vode iz nekraškega površja tečejo v kras, imenujemo [E21] kontaktni kras [E22]. vode iz nekraškega površja tečejo v kras	14	origin	entity	2
162	najpogostejši [E11] kemogeni sediment [E12] v jamah je [E21] siga [E22], ki je na slovenskem krasu večinoma kalcitne sestave.	14	origin	entity	2
163	[E11] izločanje kalcita [E12] je obraten [E21] pojav [E22] od raztapljanja, nastane pa zaradi porušenega dinamičnega ravnotežja v raztopini.	9	cause	effect	1
164	[E11] stalagmiti [E12] so [E21] sigaste tvorbe [E22], ki zrastejo na tleh iz kapljajoče vode.	9	cause	effect	1
164	[E11] stalagmiti [E12] so [E21] sigaste tvorbe [E22], ki zrastejo na tleh iz kapljajoče vode.	13	entity	origin	1
169	[E11] kontaktni kras [E12] je [E21] območje [E22] aktivnega hidrološkega stika med fluvialnim in kraškim geomorfnim sistemom.	13	entity	origin	1
173	[E11] odnašanje raztopljenih karbonatov [E12] globlje v vodonosnik imenujemo kraška ali [E21] kemična denudacija [E22].	14	origin	entity	2
174	[E11] odnašanje raztopljenih karbonatov [E12] globlje v vodonosnik imenujemo [E21] kraška [E22] ali kemična denudacija.	14	origin	entity	2
175	[E11] jame brez stropa [E12] so stare [E21] jame [E22], ki so zaradi znižanja in razčlenjevanja kraškega površja razkrite ali presekane. zaradi znižanja in razčlenjevanja kraškega površja	9	cause	effect	1
176	[E11] jama brez stropa [E12] je stara [E21] kraška jama [E22], ki jo je denudacijsko spuščanje površja razgalilo na površje in lahko vsebuje alohtone ter / ali avtohtone sedimente.	9	cause	effect	1
177	[E11] kal [E12] je plitva [E21] kotanja [E22] na kraških tleh, kjer se zaradi nepropustnega dna in pobočij zbira deževnica. zaradi nepropustnega dna in pobočij	9	cause	effect	1
177	[E11] kal [E12] je plitva [E21] kotanja [E22] na kraških tleh, kjer se zaradi nepropustnega dna in pobočij zbira deževnica. zaradi nepropustnega dna in pobočij	13	entity	origin	1
180	[E11] viskogorski kras [E12] imenuje [E21] kras [E22] nad gozdno mejo, ki je širši kot izraza nivalni ali glacialni kras, ki pomenita samo kraško površje, ki ga je izoblikoval sneg oziroma ledenik.	13	entity	origin	1
181	[E11] kontaktni kras [E12] je poseben [E21] tip oblikovanosti in delovanja površja [E22], ki je na območjih, kjer vode pritekajo iz fluvialnega geomorfnega sistema v kraškega ali obratno.	13	entity	origin	1
183	naslednja večja skupina [E11] kraških globeli [E12] so [E21] uvale [E22], bodisi dolaste ali vrtačaste, ki po stari cvijićevi (1918) opredelitvi tvorijo v genetskem pogledu prehod od vrtač h kraškim poljem kot najvišjo obliko razvoja kraških globeli.	10	effect	cause	2
184	[E11] kontaktni kras [E12] je poseben [E21] tip oblikovanosti in delovanja površja [E22], ki je na območjih, kjer vode pritekajo iz fluvialnega geomorfnega sistema v kraškega ali obratno.	13	entity	origin	1
185	[E11] vršaje [E12] na krasu, ki nimajo aktivnega procesa sedimentacije rečnih nanosov, imenuje [E21] psevdovršaji [E22].	14	origin	entity	2
187	[E11] kemično preperevanje [E12] oziroma raztapljanje kraških kamnin imenujemo [E21] korozija [E22].	10	effect	cause	2
188	[E11] proces [E12], ki povzroča nastanek uravnav, imenujemo [E21] korozijsko uravnavanje [E22] (ang. corrosional planation) ter vključuje kombinacijo vertikalnega raztapljanja s padavinami, bočne korozije morfološko vzpetih delov, korozije pod naplavino ter zadenjske rečne erozije.	10	effect	cause	2
189	[E11] reliktni vršaji [E12] so značilne [E21] oblike kontaktnega krasa [E22], ki nastanejo s postopno denudacijo flišne naplavine in kemično denudacijo karbonatne podlage na območjih vršajev.	9	cause	effect	1
189	[E11] reliktni vršaji [E12] so značilne [E21] oblike kontaktnega krasa [E22], ki nastanejo s postopno denudacijo flišne naplavine in kemično denudacijo karbonatne podlage na območjih vršajev.	13	entity	origin	1
192	[E11] udor [E12] je [E21] proces [E22], s katerim nastajajo manjše udornice in po katerem se udornice imenujejo.	9	cause	effect	1
193	[E11] aktivna pobočja [E12] so [E21] deli pobočij udornic [E22], kjer so aktivni pobočni procesi polzenja tal oziroma prepereline vzporedno s pobočjem navzdol. vzporedno s pobočjem navzdol	13	entity	origin	1
199	[E11] ravnovesna meja [E12] je navidezna [E21] meja [E22] na ledeniku, vzdolž katere je masna bilanca enaka nič (porter, 2000); nahaja se na nadmorski višini, na kateri sta akumulacija in ablacija ledu v ravnovesju (benn, evans, 1998).	13	entity	origin	1
204	ford (2007) definira [E11] kraško polje [E12] kot dolgo in zaprto [E21] depresijo [E22] z ravnim dnom v kraškem reliefu.	13	entity	origin	1
206	[E11] vršaje [E12] na krasu, ki nimajo aktivnega procesa sedimentacije rečnih nanosov na svojem površju, imenuje [E21] psevdovršaji [E22].	14	origin	entity	2
209	[E11] abrazija [E12] - [E21] erozija [E22] s pomočjo plavja, predvsem peska in proda. pojavi se šele tedaj, ko so kanali dovolj veliki, da jih plavje ob upadu hitrosti vode ne zadela. v profilu " ključavnice " je zgornji, okrogli do elipsasti del izdolbla čista voda, spodnji, debrski paje abrazijski.	9	cause	effect	1
210	[E11] alogena voda [E12] - [E21] voda [E22] v krasu, ki tja priteče z nekrasa. nasprotje avtigeni vodi. običajno imajo alogene vode veliko korozijsko sposobnost; ker pa so že zbrane v sorazmerno večje tokove, je tudi njihova mehanska erozivnost večja. zato nastajajo najopaznejše kraške oblike na vtokih alogene vode. vlogo alogene vode imajo tudi tokovi, ki dolbejo invazijske jame, ne glede na to, ali res pritekajo z nekraškega obrobja, ali pa npr. s talečega se ledenika. nasprotje avtigeni vodi.	9	cause	effect	1
210	[E11] alogena voda [E12] - [E21] voda [E22] v krasu, ki tja priteče z nekrasa. nasprotje avtigeni vodi. običajno imajo alogene vode veliko korozijsko sposobnost; ker pa so že zbrane v sorazmerno večje tokove, je tudi njihova mehanska erozivnost večja. zato nastajajo najopaznejše kraške oblike na vtokih alogene vode. vlogo alogene vode imajo tudi tokovi, ki dolbejo invazijske jame, ne glede na to, ali res pritekajo z nekraškega obrobja, ali pa npr. s talečega se ledenika. nasprotje avtigeni vodi.	9	cause	effect	1
210	[E11] alogena voda [E12] - [E21] voda [E22] v krasu, ki tja priteče z nekrasa. nasprotje avtigeni vodi. običajno imajo alogene vode veliko korozijsko sposobnost; ker pa so že zbrane v sorazmerno večje tokove, je tudi njihova mehanska erozivnost večja. zato nastajajo najopaznejše kraške oblike na vtokih alogene vode. vlogo alogene vode imajo tudi tokovi, ki dolbejo invazijske jame, ne glede na to, ali res pritekajo z nekraškega obrobja, ali pa npr. s talečega se ledenika. nasprotje avtigeni vodi.	13	entity	origin	1
211	[E11] anastomoza [E12] - [E21] preplet drobnih kanalov [E22], ki se na videz neurejeno cepijo in spajajo. nastane ob laminarnem toku v prežeti coni. v času snovanja nastajajo anastmoze kot planarni sklopi votlin vzdolž lezik, v kamninah z veliko medzemsko poroznostjo pa so tudi trodimenzionalni. v območju anastomoze je lahko prostornina nenačete kamnine manjša od prostornine votlin. v fazi rasti se običajno izoblikuje manjše število kanalov in anastmoze omrtvi; znane pa so tudi popolnoma anastomotske jame z večjimi prostori.	9	cause	effect	1
